Date,Open,High,Low,Close,per_change,Qty,Turnover,EPS,PE,EMA5,EMA50,EMA200,RSI9,RSI14,RSI25,MACD,MACDSignal,MACDHist,BollingerUpper,BollingerMiddle,BollingerLower,ATR,UpperBand,LowerBand,Supertrend
2017-08-10,465.0,465.0,459.0,462.0,0.0,8816,4065171.0,21.96,21.03825137,462.2219340231548,398.1530506527935,366.4367154579485,73.17126322993917,73.09021425431298,69.89740028155263,27.332720470978188,26.096349696486044,1.2363707744921442,530.1895255463764,424.6999999999997,319.21047445362285,14.446861083305857,505.3405832499176,418.6594167500824,378.6553284372352
2017-08-13,462.0,473.0,465.0,467.0,0.0,54872,25706648.0,21.96,21.26593807,462.3329010347322,395.5470527202545,365.47628043742543,80.36783235673713,77.14795667310389,72.07771809855542,28.303363702767623,25.787257002863008,2.5161066999046184,528.7624255361133,418.5999999999996,308.437574463886,15.163178981450953,514.4895369443528,423.5104630556472,378.6553284372352
2017-08-15,467.0,470.0,459.0,463.0,0.0,15597,7236532.0,21.96,21.08378871,459.9993515520984,392.6306058925098,364.4559415473493,78.89151590763942,76.16497326573794,71.39238508696091,28.62148122839324,25.15823032788685,3.463250900506381,524.6882628722225,412.5499999999996,300.41173712777675,15.736865534945505,511.7105966048365,417.2894033951635,378.6553284372352
2017-08-16,463.0,472.0,460.0,462.0,0.0,17261,7995071.0,21.96,21.03825137,458.4990273281475,389.75838572485713,363.46554900008647,78.53278029528053,75.92456431738961,71.22286956496423,29.018475143233218,24.29241760276026,4.726057540472958,519.5408440718604,407.0499999999996,294.55915592813875,16.263183927717225,514.7895517831516,417.2104482168483,378.6553284372352
2017-08-17,462.0,470.0,460.0,462.0,0.0,20057,9285011.0,21.96,21.03825137,456.7485409922213,386.80974840750434,362.4752530101376,78.53278029528052,75.92456431738962,71.22286956496421,29.20491501063657,23.110903217642026,6.0940117929945465,513.4738575360641,401.5999999999996,289.7261424639351,16.736871030796916,515.2106130923908,414.7893869076093,378.6553284372352
2017-08-20,462.0,465.0,456.0,456.0,0.0,18074,8315734.0,21.96,20.76502732,454.1228114883319,383.74075854658616,361.4750042966716,76.6516454340835,74.59910665576763,70.24802044590336,29.018081313967517,21.587400269393385,7.430681044574129,506.4927664903975,395.8999999999997,285.3072335096018,17.040967811996573,511.6229034359897,409.3770965640103,378.6553284372352
2017-08-21,456.0,460.0,449.0,457.0,0.0,11655,5266993.0,21.96,20.81056466,453.1842172324978,380.7914017525693,360.5250043398543,77.65982235342122,75.24017684003525,70.63084900393737,28.96844148565225,19.72973000824985,9.238711477402395,499.3076814213222,390.5999999999996,281.8923185786771,17.934408679996192,508.3032260399885,400.69677396001146,378.6553284372352
2017-08-22,457.0,460.0,452.0,457.0,0.0,13414,6136628.0,21.96,20.81056466,451.2763258487467,377.6808467220619,359.55540639352114,77.65982235342122,75.24017684003525,70.63084900393737,28.381905683174864,17.420052138899255,10.961853544275607,490.77827566771055,385.5499999999996,280.3217243322887,18.704898533329104,512.1146955999873,399.8853044000127,378.6553284372352
2017-08-23,457.0,463.0,451.0,455.0,0.0,16330,7441010.0,21.96,20.71948998,448.41448877312,374.4433302617379,358.5760637442098,77.18563651900084,74.8677299968092,70.33284742586005,27.22044499443939,14.679588752830352,12.540856241609037,481.1233065977234,380.5499999999996,279.9766934022758,19.894331703699,516.6829951110971,397.317004888903,378.6553284372352
2017-08-24,455.0,460.0,455.0,458.0,0.0,13033,5962116.0,21.96,20.856102,445.12173315968,371.1553029254823,357.6069789577195,79.43368354953645,76.46991982289417,71.37574173678753,25.54570142453429,11.544374692428097,14.001326732106191,470.7800902564735,376.0499999999996,281.3199097435257,20.77147967077667,519.81443901233,395.18556098767,378.6553284372352
2017-08-27,458.0,481.0,464.0,470.0,0.0,62701,29542108.0,21.96,21.40255009,438.68259973952,367.6106214122367,356.59800387186743,88.60978141661666,83.07313107753356,75.68521690339709,22.731091247316726,8.044043009401546,14.68704823791518,458.1126205873089,370.6499999999997,283.18737941269035,21.412755189751856,536.7382655692555,408.26173443074447,378.6553284372352
2017-08-28,470.0,472.0,462.0,465.0,0.0,32657,15245181.0,21.96,21.17486339,423.02389960928,363.43146310253206,355.45828531781586,88.10067092694275,82.48806799622778,75.08345944262965,17.586172930252644,4.372280949922751,13.213891980329894,439.5792609586394,364.5499999999996,289.52073904135983,21.90306132194651,532.7091839658395,401.29081603416046,378.6553284372352
2017-08-30,465.0,465.0,448.0,451.0,0.0,87940,39799420.0,21.96,20.53734062,402.03584941392006,359.2858085352885,354.35736356221605,86.61121883417937,80.75893447796923,73.30777791065013,11.272678308396223,1.0688079548402774,10.203870353555946,418.141722253399,358.7999999999996,299.45827774660023,22.003401468829452,522.5102044064884,390.4897955935117,378.6553284372352
2017-08-31,451.0,450.0,438.0,441.0,0.0,142581,63069316.0,21.96,20.08196721,377.55377412088006,355.5423721489737,353.38608078394685,85.45529730031599,79.41050764188704,71.93637754784285,4.475851670195539,-1.4821596335487095,5.958011303744248,395.3087116659451,353.5499999999996,311.7912883340541,21.781557187588284,509.34467156276486,378.6553284372352,378.6553284372352
2017-09-04,368.0,365.0,344.0,346.0,0.0,23965,8336997.0,21.96,15.75591985,345.83066118132007,352.0543057060747,352.505538882278,46.31924712680461,46.07092440037934,47.19226214178382,-3.246292172310689,-2.971662459484772,-0.2746297128259169,360.65129303136297,349.0499999999996,337.44870696863626,12.646174652875873,392.4385239586276,316.5614760413724,357.27146523926865
2017-09-06,346.0,358.0,345.0,349.0,0.0,15960,5555882.0,21.96,15.89253188,345.7459917719801,352.30142022469,352.5709211826024,50.10354888098252,48.36750215254379,48.48835015229295,-3.382609699694114,-2.9030050312782927,-0.4796046684158219,361.15427272407214,349.44999999999965,337.74572727592715,11.717971836528744,386.6539155095862,316.3460844904138,357.27146523926865
2017-09-07,349.0,353.0,345.0,345.0,0.0,10659,3713515.0,21.96,15.71038251,344.1189876579701,352.4361720705957,352.6068098377039,44.75407964288059,44.97126665823854,46.611536788683736,-3.812853384467985,-2.783103864174337,-1.029749520293648,361.6978031453238,349.74999999999966,337.8021968546755,11.575524262809717,383.7265727884292,314.27342721157083,357.27146523926865
2017-09-10,345.0,345.0,339.0,340.0,0.0,19619,6716754.0,21.96,15.48269581,343.67848148695515,352.73968929796695,352.6832601878316,37.28299145494829,40.4226291933551,44.1705805997993,-3.8992683656234703,-2.525666484100925,-1.3736018815225457,366.2644320698008,351.0999999999996,335.9355679301985,11.417249180899685,376.25174754269904,307.74825245730096,357.27146523926865
2017-09-11,340.0,346.0,335.0,346.0,0.0,14034,4795628.0,21.96,15.75591985,345.5177222304327,353.2596766162513,352.8107301394681,43.56756243460953,44.52351643218656,46.62640300317945,-3.443757765343719,-2.1822660137202883,-1.2614917516234303,370.3802595531149,352.8499999999996,335.31974044688434,11.908054645444093,376.2241639363323,304.7758360636677,357.27146523926865
2017-09-12,346.0,345.0,335.0,342.0,0.0,12972,4412316.0,21.96,15.57377049,345.27658334564904,353.5559899475268,352.8791796886085,37.30496890559501,40.80598064721613,44.65713200712907,-3.423178668036257,-1.8668930758144309,-1.5562855922218266,374.8016584090713,354.44999999999965,334.098341590928,12.008949606048992,376.02684881814696,303.97315118185304,357.27146523926865
2017-09-13,342.0,345.0,331.0,340.0,0.0,9124,3102232.0,21.96,15.48269581,346.9148750184736,354.02766300660954,352.9885181779412,34.052278786684,38.90518283668207,43.659334949482485,-2.9398478395741563,-1.477821677758974,-1.4620261618151822,376.2509168498536,355.7999999999996,335.34908315014565,12.232166228943324,374.69649868683,301.30350131317005,357.27146523926865
2017-09-14,340.0,349.0,335.0,346.0,0.0,13386,4577354.0,21.96,15.75591985,350.3723125277104,354.6002206803487,353.1190560490763,39.51983743133715,42.72726248353784,46.050487460477456,-2.0765441590341998,-1.1123151373051785,-0.9642290217290208,376.6540277180832,357.0999999999996,337.5459722819161,11.92462914327036,377.7738874298111,306.2261125701889,357.27146523926865
2017-09-17,346.0,353.0,344.0,353.0,0.0,10391,3631450.0,21.96,16.07468124,352.5584687915656,354.9512500958731,353.19060435107707,47.41491744015404,47.81623041470857,49.05984918111518,-1.5553595462862972,-0.8712578818729233,-0.6841016644133739,376.8726118391628,357.89999999999964,338.9273881608365,11.249587936967067,382.2487638109012,314.7512361890988,357.27146523926865
2017-09-18,353.0,357.0,352.0,353.0,0.0,9526,3374409.0,21.96,16.07468124,352.3377031873484,355.0308929569292,353.19251997269595,47.41491744015403,47.81623041470858,49.05984918111519,-1.5802423198875886,-0.7002324657695798,-0.8800098541180088,377.35679297770497,358.39999999999964,339.4432070222943,11.499542152185631,388.9986264565569,320.0013735434431,357.27146523926865
2017-09-20,353.0,352.0,346.0,348.0,0.0,8406,2925734.0,21.96,15.84699454,352.00655478102254,355.1137865470079,353.1944548467934,40.7326506658126,43.68528831305818,46.769976978626495,-1.5890164444494417,-0.4802300022400776,-1.108786442209364,377.44654223519785,358.64999999999964,339.8534577648014,11.777269057984036,384.3318071739521,313.6681928260479,357.27146523926865
2017-09-24,348.0,351.0,344.0,350.0,0.0,4527,1568956.0,21.96,15.93806922,354.0098321715338,355.4041451815797,353.2466604231431,42.66013540502488,45.00867008579026,47.59148440523863,-1.0680115424254382,-0.2030333916877365,-0.8649781507377017,377.625257199819,359.39999999999964,341.1747428001803,12.419187842204485,384.7575635266135,310.24243647338653,357.27146523926865
2017-09-25,350.0,357.0,350.0,356.0,0.0,5365,1896436.0,21.96,16.21129326,356.0147482573007,355.6247225359299,353.2792901761395,48.82070802606169,49.15698535275864,50.1272598410801,-0.5911214814067876,0.0132111459966889,-0.6043326274034765,377.8092229559627,360.0499999999996,342.29077704403653,12.465764269116097,390.89729280734826,316.10270719265174,357.27146523926865
2017-09-26,356.0,360.0,354.0,357.0,0.0,5974,2129080.0,21.96,16.2568306,356.02212238595104,355.60940508841685,353.2519463588143,49.88801991188056,49.86830407454933,50.55827622659048,-0.584747309249849,0.164294302847558,-0.749041612097407,377.81891644541344,360.0999999999996,342.3810835545858,13.073071410128994,396.21921423038697,317.78078576961303,357.27146523926865
2017-10-03,357.0,370.0,359.0,365.0,0.0,3978,1450215.0,21.96,16.62112933,355.5331835789265,355.5526461124339,353.21427747799834,59.07138600693485,55.874476086586576,54.13300566729167,-0.669924314107675,0.3515547058719098,-1.021479019979585,377.8432438538728,359.89999999999964,341.9567561461265,13.303412677921106,404.4102380337633,324.58976196623667,357.27146523926865
2017-10-04,365.0,369.0,350.0,350.0,0.0,10450,3735972.0,21.96,15.93806922,350.79977536838976,355.1670398313087,353.0958280054154,40.95704942459621,44.16640510197434,47.44427947149956,-1.5834422466483034,0.6069244608668061,-2.1903667075151096,377.44072792213774,359.64999999999964,341.85927207786153,12.559347419912338,397.178042259737,321.821957740263,357.27146523926865
2017-10-08,350.0,350.0,341.0,348.0,0.0,13409,4635856.0,21.96,15.84699454,351.19966305258464,355.3779394162601,353.12694185471605,37.68854162871429,42.2699098450267,46.4446103212879,-1.1991187024125338,1.1545161377455837,-2.3536348401581173,377.2887499551879,359.8499999999996,342.41125004481137,11.621497133235932,380.3644913997078,310.6355086002922,357.27146523926865
2017-10-09,348.0,352.0,342.0,350.0,0.0,7348,2563930.0,21.96,15.93806922,352.79949457887693,355.67907980059726,353.1784689085323,39.63907063838438,43.64655318814811,47.30847653988919,-0.4875040157346575,1.7429248477851127,-2.23042886351977,377.37953355466567,359.7999999999996,342.2204664453336,11.91277459248437,382.7383237774531,311.2616762225469,357.27146523926865
2017-10-10,350.0,350.0,345.0,346.0,0.0,12361,4294248.0,21.96,15.75591985,354.19924186831537,355.91087897613187,353.2104133196733,33.522697956546125,40.01868577201651,45.35707643513264,0.2242296973084308,2.3005320636650555,-2.0763023663566247,378.46350698592425,359.2999999999996,340.136493014075,12.12530510276041,383.87591530828126,311.12408469171874,357.27146523926865
2017-10-11,346.0,351.0,342.0,351.0,0.0,8660,3017574.0,21.96,15.98360656,358.2988628024731,356.31540464862707,353.2828797851977,37.77583730347433,43.250508010993386,47.466552004757496,1.536671931813487,2.819607655254212,-1.2829357234407248,379.1494416795965,358.99999999999966,338.8505583204028,12.80589455862268,384.917683675868,308.082316324132,357.27146523926865
2017-10-12,351.0,357.0,352.0,354.0,0.0,8392,2966373.0,21.96,16.12021858,361.9482942037096,356.5323599404078,353.3058233006268,40.51748641426304,45.28818885585272,48.77312139790734,2.680382973937242,3.140341586114393,-0.459958612177151,379.1494416795965,358.99999999999966,338.8505583204028,12.895438398469643,393.18631519540895,315.81368480459105,357.27146523926865
2017-10-15,354.0,355.0,349.0,355.0,0.0,6036,2126063.0,21.96,16.16575592,365.92244130556446,356.6357215706285,353.29884665038185,41.407932315697344,45.95838789079794,49.20655012356664,3.79573222444526,3.2553312391586804,0.5404009852865794,379.1537125301149,358.94999999999965,338.74628746988435,13.77270933163294,393.3181279948988,310.6818720051012,357.27146523926865
2017-10-16,355.0,372.0,355.0,372.0,0.0,11856,4288337.0,21.96,16.93989071,371.3836619583467,356.70248571636847,353.2817496317927,61.99667608096154,59.96701245156503,57.55352762192141,5.062294617283499,3.1202309928370355,1.942063624446463,379.16928357675374,358.99999999999966,338.8307164232456,12.747454812925488,401.74236443877646,325.25763556122354,357.27146523926865
2017-10-17,372.0,382.0,363.0,375.0,0.0,18138,6800867.0,21.96,17.07650273,371.07549293752,356.0780973782611,353.0936265125142,67.2411410574624,63.11971798949073,59.25641232826049,4.874346331527477,2.63471508672542,2.239631244802057,377.6194058029711,358.3499999999996,339.0805941970282,11.9416164588061,408.3248493764183,336.6751506235817,357.27146523926865
2017-10-18,375.0,378.0,369.0,378.0,0.0,8754,3245831.0,13.51,27.97927461,369.11323940628006,355.30577482227176,352.87346195485105,72.70833473627061,66.3592931841322,60.98875703176261,4.258101845612998,2.0748072755249054,2.183294570088093,375.06396103600633,357.14999999999964,339.23603896399294,11.157351620895664,406.972054862687,340.027945137313,357.27146523926865
2017-10-22,378.0,381.0,365.0,369.0,0.0,33415,12437374.0,13.51,27.31310141,364.6698591094201,354.37947991705835,352.6209339342968,65.15278226667442,60.7471192650326,57.40219210326295,3.104159220382371,1.5289836330028823,1.5751755873794888,371.1236788050063,355.74999999999966,340.376321194993,11.397057356550738,407.1911720696522,338.8088279303478,357.27146523926865
2017-10-23,369.0,370.0,348.0,366.0,0.0,21882,7974259.0,13.51,27.09104367,362.5047886641301,353.7827239953056,352.45632020499323,62.038907708811166,58.609861255881945,56.11098862895732,2.502521044609693,1.13518973615801,1.3673313084516834,369.33478948107165,354.5499999999996,339.7652105189276,10.885619285056377,391.6568578551691,326.3431421448309,357.27146523926865
2017-10-24,366.0,368.0,359.0,362.0,0.0,20778,7524672.0,13.51,26.79496669,360.7571829961951,353.2840596685834,352.3202028201188,57.54240790728936,55.617963869651824,54.33941640317242,2.0036661941563807,0.7933569090450894,1.210309285111291,367.67659326610345,353.74999999999966,339.82340673389587,9.650688094507084,392.4520642835213,334.5479357164787,357.27146523926865
2017-10-25,362.0,365.0,359.0,363.0,0.0,4063,1471382.0,13.51,26.86898594,360.13577449429266,352.92830700199494,352.2229184263511,59.09800154979887,56.567190128855394,54.87098221460228,1.7450744949355226,0.4907795877672665,1.254294907168256,366.6402380931098,353.19999999999965,339.7597619068895,9.722986771674536,391.1689603150236,332.8310396849764,357.27146523926865
2017-10-29,363.0,363.0,357.0,358.0,0.0,11839,4243612.0,13.51,26.49888971,358.703661741439,352.51721749187226,352.1146060487265,53.512505483634406,52.82943302438391,52.6475399613189,1.287816369821826,0.1772058609752025,1.1106105088466234,366.11101068063294,353.0499999999996,339.9889893193663,10.025540857416152,390.0766225722484,329.9233774277516,357.27146523926865
2017-10-30,358.0,363.0,353.0,363.0,0.0,10493,3776889.0,13.51,26.86898594,359.0554926121585,352.2934304507242,352.05545636077403,60.90551605584255,57.41776404043629,55.26127845639785,1.1945477611157005,-0.1004467662364533,1.2949945273521537,367.3197701130275,353.39999999999964,339.48022988697176,10.472823174906836,389.4184695247205,326.58153047527946,357.27146523926865
2017-10-31,363.0,364.0,362.0,363.0,0.0,3442,1249414.0,13.51,26.86898594,357.0832389182377,351.85642761197823,351.9454609473145,60.90551605584255,57.41776404043628,55.261278456397854,0.5490369512963298,-0.4241953980744918,0.9732323493708216,367.1380382940979,353.3499999999996,339.5619617059013,10.525359083229818,394.57607724968943,331.42392275031057,357.27146523926865
2017-11-01,363.0,363.0,357.0,357.0,0.0,22323,8022012.0,13.51,26.42487047,354.1248583773566,351.40158792267124,351.8343600523126,55.01255498851516,53.21327401364763,52.66222251463857,-0.2828555652556019,-0.6675034854171973,0.3846479201615953,366.6253491574505,353.19999999999965,339.7746508425488,10.91706564803313,392.7511969440994,327.2488030559006,357.27146523926865
2017-11-02,357.0,360.0,349.0,353.0,0.0,10044,3555485.0,13.51,26.12879349,352.68728756603485,351.1730813072701,351.78244407293886,50.59987588885964,50.16732131527986,50.83422797193442,-0.7296295690690044,-0.7636654654575962,0.0340358963885917,368.3437700063702,353.69999999999965,339.0562299936291,11.018961831147925,387.55688549344376,321.44311450655624,357.27146523926865
2017-11-05,353.0,360.0,347.0,360.0,0.0,16310,5729499.0,13.51,26.6469282,352.53093134905225,351.0985131973628,351.77020732995334,59.710478270311874,56.10253485536503,54.36088157110737,-0.8819901402044366,-0.7721744395547441,-0.1098157006496924,370.81622267152414,354.5499999999996,338.2837773284751,11.02106870127547,386.5632061038264,320.4367938961736,357.27146523926865
2017-11-06,360.0,356.0,346.0,354.0,0.0,3918,1373239.0,13.51,26.20281273,348.7963970235784,350.7351872054184,351.68749584583225,53.30470688495082,51.53929042666188,51.5977837350607,-1.776355958050715,-0.7447205143923209,-1.031635443658394,370.9389106123879,354.5999999999996,338.2610893876114,10.801187445861633,383.4035623375849,318.5964376624151,357.27146523926865
2017-11-07,354.0,360.0,347.0,347.0,0.0,9870,3466622.0,13.51,25.68467802,346.1945955353676,350.60192954033346,351.6642545980517,44.0853862462007,45.389304796127206,48.07702203420192,-2.281144969802824,-0.4868116534777224,-1.7943333163251016,371.7888769037705,355.0499999999996,338.3111230962287,10.890208273179592,386.1706248195388,320.8293751804612,357.27146523926865
2017-11-08,347.0,346.0,338.0,340.0,0.0,19862,6783227.0,13.51,25.1665433,345.7918933030513,350.748947072592,351.71113152868537,32.18373704612993,38.094210395725256,44.17903918409397,-2.179531745242002,-0.0382283243964469,-2.1413034208455555,372.372265988681,355.7999999999996,339.2277340113182,9.87800919242177,371.6340275772653,312.36597242273467,357.27146523926865
2017-11-09,340.0,345.0,335.0,340.0,0.0,28151,9556763.0,13.51,25.1665433,348.687839954577,351.1876796061672,351.82883134304404,32.18373704612993,38.09421039572525,44.17903918409397,-1.3054067677809371,0.4970975308149419,-1.802504298595879,371.55335532688895,356.64999999999964,341.7466446731103,10.086676880468634,370.2600306414059,309.7399693585941,357.27146523926865
2017-11-12,340.0,351.0,340.0,351.0,0.0,8625,2986071.0,13.51,25.980755,353.03175993186545,351.6443195900924,351.94771407010984,43.74480309600622,46.51307538167009,49.56819230647983,-0.1707176981083193,0.9477236054639118,-1.1184413035722311,370.29843740460194,357.49999999999966,344.7015625953974,9.42964097829848,373.7889229348954,317.2110770651046,357.27146523926865
2017-11-13,351.0,353.0,349.0,353.0,0.0,14865,5211871.0,13.51,26.12879349,354.0476398977981,351.67061834887164,351.9572388346336,46.4409746664648,48.31583010137577,50.646549559175455,0.1600413355189971,1.2273339313569696,-1.0672925958379724,370.2962845861549,357.8499999999996,345.40371541384434,9.032934420331646,378.0988032609949,323.90119673900506,357.27146523926865
2017-11-14,353.0,359.0,350.0,356.0,0.0,12073,4301062.0,13.51,26.35085122,354.5714598466972,351.6163578733154,351.9467588229213,50.59915228531015,51.072973169141314,52.284477716335154,0.3762459008322025,1.4941570803164628,-1.1179111794842602,370.40193862209446,358.14999999999964,345.8980613779048,9.258816022590718,382.27644806777215,326.72355193222785,357.27146523926865
2017-11-15,356.0,363.0,354.0,359.0,0.0,11657,4176097.0,13.51,26.57290896,353.85718977004586,351.4374337048793,351.90602273068936,54.9744770542257,53.9307036012416,53.95975296252621,0.3412743329107002,1.773634875187528,-1.4323605422768275,371.1602547744698,358.5999999999996,346.03974522552943,9.28757335843413,386.3627200753024,330.6372799246976,357.27146523926865
2017-11-16,359.0,355.0,348.0,351.0,0.0,15488,5409316.0,13.51,25.980755,351.2857846550688,351.12875752956825,351.8347264767264,43.36649578830135,46.52106714476839,49.845786086875066,-0.0137806404422917,2.131725010756735,-2.1455056511990267,371.0554336156276,358.39999999999964,345.74456638437164,8.986192620482367,378.4585778614471,324.5414221385529,357.27146523926865
2017-11-19,351.0,355.0,343.0,350.0,0.0,21715,7513854.0,13.51,25.90673575,351.4286769826032,351.1340129389384,351.84311568754777,41.69636272971034,45.50370009685833,49.302168149998735,0.3477860028845043,2.668101423556492,-2.320315420671988,371.0528685152122,358.8499999999996,346.64713148478705,9.206880689424851,376.62064206827455,321.37935793172545,357.27146523926865
2017-11-20,350.0,352.0,344.0,345.0,0.0,27602,9557933.0,13.51,25.53663953,352.1430154739048,351.180299181344,351.861639463302,32.90199252560046,40.22402864885612,46.51975933605619,0.9060359948705354,3.2481802787244884,-2.342144283853953,370.86129879725104,359.3499999999996,347.8387012027482,8.896534099360947,374.6896022980828,321.3103977019172,357.27146523926865
2017-11-21,345.0,351.0,344.0,350.0,0.0,5861,2039175.0,13.51,25.90673575,355.7145232108572,351.43255629078664,351.9306006639382,37.996472395128976,44.20034427410879,49.10705887358438,2.114478188352791,3.8337163496879767,-1.7192381613351857,369.7816665288772,359.69999999999965,349.61833347112207,8.996148999289941,374.4884469978698,320.5115530021302,357.27146523926865
2017-11-22,350.0,351.0,346.0,351.0,0.0,12911,4513212.0,13.51,25.980755,358.57178481628574,351.4910279761249,351.95000368568634,39.07199797542838,45.0269785366394,49.6371090208984,3.117042905294113,4.263525890021773,-1.14648298472766,369.9315368500797,359.64999999999964,349.36846314991953,9.21794333254438,376.1538299976331,320.8461700023669,357.27146523926865
2017-11-23,351.0,360.0,351.0,360.0,0.0,7226,2583453.0,13.51,26.6469282,362.3576772244286,351.51106993433405,351.9595514614219,50.50981792168167,53.36816537971188,54.74227180473847,4.249523065385802,4.550146636203689,-0.300623570817887,370.1984740690673,359.5499999999996,348.90152593093194,8.686603702827089,381.55981110848126,329.44018889151874,357.27146523926865
2017-11-26,360.0,365.0,360.0,365.0,0.0,16104,5827193.0,13.51,27.01702443,363.5365158366429,351.1645829928783,351.878742933396,59.04552715673314,59.00717275033697,57.91933156851573,4.7168046796791145,4.62530252890816,0.0915021507709541,371.5545711713583,358.69999999999965,345.845428828641,8.096226336474542,386.7886790094236,338.2113209905764,357.27146523926865
2017-11-27,365.0,366.0,361.0,362.0,0.0,16846,6123729.0,13.51,26.79496669,362.8047737549643,350.59987209462844,351.74687100307835,54.98872475139551,56.44301483581346,56.46395969437448,4.735526962945357,4.602426991215422,0.1330999717299352,372.5049660707847,357.39999999999964,342.2950339292146,8.440251484971714,388.8207544549151,338.1792455450849,357.27146523926865
2017-11-28,362.0,365.0,358.0,360.0,0.0,11498,4150617.0,13.51,26.6469282,363.20716063244646,350.13456075155204,351.6438244804962,52.181791847284295,54.68844810673688,55.47849479356079,4.995997557762394,4.569151998282938,0.4268455594794558,373.1718793282395,356.24999999999966,339.3281206717598,8.711390538857462,387.6341716165724,335.36582838342764,357.27146523926865
2017-11-29,360.0,371.0,360.0,367.0,0.0,24683,9086891.0,13.51,27.16506292,364.81074094866966,349.73188976181945,351.55984281698363,64.74255657278447,62.92659804753232,60.04527772796704,5.459420061579522,4.462440608413074,0.996979453166448,373.8712546197521,355.0999999999996,336.32874538024714,8.679322820952734,391.5379684628582,339.4620315371418,357.27146523926865
2017-11-30,367.0,372.0,365.0,370.0,0.0,11206,4138581.0,13.51,27.38712065,363.7161114230045,349.02706893577124,351.4046653578578,71.27879911597581,66.93946598422251,62.15013285208048,5.2587786746468055,4.213195745121462,1.0455829295253434,372.4807851965192,353.94999999999965,335.4192148034801,8.421469801058594,393.76440940317576,343.23559059682424,357.27146523926865
2017-12-04,370.0,371.0,358.0,361.0,0.0,5819,2129400.0,13.51,26.72094745,360.5741671345068,348.17103093314967,351.21777757250965,60.69789235134221,59.79765061047518,57.89983204795885,4.620741432785053,3.951800012740126,0.6689414200449271,370.2302149308091,352.5499999999996,334.86978506919013,8.134966445620659,388.904899336862,340.095100663138,357.27146523926865
2017-12-05,361.0,365.0,358.0,363.0,0.0,9511,3430554.0,13.51,26.86898594,360.3612507017602,347.647399542666,351.11946377926853,65.46156181464474,62.587556501230765,59.32092317582342,4.655526750513729,3.784564657728894,0.8709620927848354,369.923640889998,351.2999999999996,332.6763591100013,7.594407161800733,384.2832214854022,338.7167785145978,357.27146523926865
2017-12-06,363.0,365.0,358.0,362.0,0.0,11257,4082936.0,13.51,26.79496669,359.04187605264025,347.0207627893054,351.0000614051908,64.21329565904648,61.759199146877,58.8359655481899,4.428572348770899,3.566824134532685,0.8617482142382138,368.72056506910286,350.0499999999996,331.3794349308964,7.660452402000814,384.4813572060024,338.5186427939976,357.27146523926865
2017-12-10,362.0,363.0,356.0,357.0,0.0,7932,2849917.0,13.51,26.42487047,357.56281407896034,346.4093653521342,350.8895092585093,57.36489201437234,57.37768729946142,56.33744400129418,4.176298587291569,3.351387080973132,0.8249115063184371,367.15104453784,349.19999999999965,331.24895546215936,7.622724891112016,382.36817467333606,336.63182532666394,357.27146523926865
2017-12-11,357.0,360.0,357.0,357.0,0.0,1292,462853.0,13.51,26.42487047,357.8442211184405,345.97709455018054,350.82809729125813,57.36489201437235,57.37768729946142,56.33744400129418,4.302650279551926,3.145159204393523,1.157491075158403,366.3440330794122,348.74999999999966,331.15596692058705,7.691916545680018,381.5757496370401,335.4242503629599,357.27146523926865
2017-12-12,357.0,361.0,357.0,358.0,0.0,10265,3694414.0,13.51,26.49888971,358.2663316776608,345.52718004202467,350.76606811830595,59.15374580650601,58.5342459695152,56.974856934535865,4.401336980879876,2.855786435603922,1.5455505452759537,365.5976742613492,348.39999999999964,331.2023257386501,8.21324060631113,383.63972181893337,334.36027818106663,357.27146523926865
2017-12-13,358.0,360.0,355.0,359.0,0.0,6093,2186560.0,13.51,26.57290896,358.39949751649107,345.0180853498624,350.6933652853241,60.8401689537222,59.650738365811925,57.60049211042655,4.361459469034742,2.4693987992849338,1.892060669749808,364.4445186172373,347.7999999999996,331.15548138276193,8.681378451456812,383.5441353543704,331.4558646456296,357.27146523926865
2017-12-14,359.0,365.0,359.0,365.0,0.0,7250,2625200.0,13.51,27.01702443,358.0992462747366,344.44739495597923,350.6098815193474,71.74961227338842,66.74360819640297,61.48971543766503,4.1453036707300726,1.9963836318474817,2.148920038882591,362.9606431143104,347.0999999999996,331.2393568856889,8.534864946063124,387.60459483818937,336.39540516181063,357.27146523926865
2017-12-17,365.0,360.0,351.0,355.0,0.0,5006,1785516.0,13.51,26.27683198,354.64886941210483,343.6085131174478,350.4652572130092,61.53012262905683,59.24350878139292,56.825435155794,3.1982058529560504,1.459153622126834,1.7390522308292164,359.77350360074576,346.19999999999965,332.62649639925354,8.37207216229236,380.6162164868771,330.3837835131229,357.27146523926865
2017-12-18,355.0,363.0,354.0,360.0,0.0,19571,6989313.0,13.51,26.6469282,354.4733041181573,343.14355446918034,350.4196819086173,73.317911944666,66.17222814609265,60.33298595056564,2.9610270985905345,1.02439056441953,1.9366365341710048,358.61383878798136,345.5999999999996,332.5861612120179,8.302302402547067,383.4069072076412,333.5930927923588,357.27146523926865
